mfcc1,mfcc2,mfcc3,spectral_centroid,spectral_bandwidth,zero_crossing_rate,chroma_mean,rms,tempo,actor,file_name
-395.2819,19.249603,-13.898032,2470.8337098726415,2146.150724097034,0.106231689453125,0.52048194,0.04260377,[125.],Actor_13,03-01-05-02-02-01-13.wav
-312.34708,3.705545,-17.132664,2670.7060271305404,2141.6801068617897,0.13874269441793893,0.3765242,0.090090916,[156.25],Actor_13,03-01-05-02-02-02-13.wav
-673.3411,53.755337,4.175657,2370.1009031129556,2092.753622947238,0.07197956123737374,0.5385392,0.0030948066,[89.28571429],Actor_13,03-01-06-01-01-01-13.wav
-686.65186,51.210514,11.328219,2314.32965095109,2183.9453966916635,0.0685595703125,0.6011976,0.0021619091,[156.25],Actor_13,03-01-06-01-01-02-13.wav
-618.2818,46.02216,4.182633,2398.3943140496585,2122.582178049916,0.09382251701732673,0.56480706,0.004288861,[125.],Actor_13,03-01-06-01-02-01-13.wav
-627.1311,54.99324,6.310414,2151.8151876883317,2063.1035256469772,0.08719171262254902,0.5445909,0.0045775333,[156.25],Actor_13,03-01-06-01-02-02-13.wav
-661.0945,50.251923,7.212811,2417.2283668226282,2115.1120743587458,0.07347711527122641,0.56155133,0.0033638573,[144.23076923],Actor_13,03-01-06-02-01-01-13.wav
-495.6044,28.207499,-5.8101254,2357.405588113913,2145.4536348566758,0.08267123027912622,0.5298436,0.017072214,[144.23076923],Actor_13,03-01-06-02-01-02-13.wav
-486.59265,33.129856,-4.763495,2390.3259213071724,2130.487750044029,0.10100319602272727,0.5681121,0.014235342,[125.],Actor_13,03-01-06-02-02-01-13.wav
-632.90643,47.773296,4.448959,2377.546932328762,2126.6944338555722,0.08510113706683169,0.59879476,0.00386639,[125.],Actor_13,03-01-06-02-02-02-13.wav
-719.3108,64.571266,2.6791842,2340.769922070989,2063.7173860297585,0.06702769886363637,0.59101516,0.0017559732,[170.45454545],Actor_13,03-01-07-01-01-01-13.wav
-718.8489,63.52422,4.5894337,2421.8626401292154,2045.9887637535496,0.0728369140625,0.6116281,0.001734104,[156.25],Actor_13,03-01-07-01-01-02-13.wav
-707.72754,65.993095,6.9495807,2421.9212369023144,2047.8867409825418,0.08931280339805825,0.5884614,0.0019649325,[117.1875],Actor_13,03-01-07-01-02-01-13.wav
-702.8435,62.139145,8.632055,2484.4511238332093,2043.5234226885611,0.09256280637254902,0.59890366,0.0021546194,[125.],Actor_13,03-01-07-01-02-02-13.wav
-625.3913,52.35922,5.718989,2363.2583183210363,2044.284042056258,0.09662036360981309,0.56879,0.0036011804,[125.],Actor_13,03-01-07-02-01-01-13.wav
-610.936,62.21387,3.2250772,2079.7546711285277,1923.482261574293,0.07985503098060345,0.5367457,0.004740066,[117.1875],Actor_13,03-01-07-02-01-02-13.wav
-698.73267,67.59372,10.898719,2379.02530955375,2020.5751773542866,0.09337123977803738,0.58611506,0.0021174438,[133.92857143],Actor_13,03-01-07-02-02-01-13.wav
-643.2022,62.26853,2.6962683,2276.563633776825,2000.210441404065,0.08294903790509259,0.5838135,0.0030736208,[187.5],Actor_13,03-01-07-02-02-02-13.wav
-598.30695,50.024414,-3.7471244,2328.46649331263,2047.7462423985198,0.07832122517523364,0.55361086,0.0069180187,[144.23076923],Actor_13,03-01-08-01-01-01-13.wav
-668.99976,48.511898,-1.0896355,2430.302525176671,2109.2225667444286,0.06864050662878787,0.57711893,0.0031521088,[187.5],Actor_13,03-01-08-01-01-02-13.wav
-683.74506,54.16873,2.6820939,2403.710725405794,2077.665888374873,0.06868489583333333,0.5841995,0.0031425194,[93.75],Actor_13,03-01-08-01-02-01-13.wav
-669.1582,43.436188,0.8004851,2384.0193617452182,2132.8922276000103,0.07836143092105263,0.5359424,0.0034144085,[98.68421053],Actor_13,03-01-08-01-02-02-13.wav
-611.7237,43.71737,-0.92924476,2486.7777749913357,2118.871755663549,0.08049665178571429,0.5967298,0.005577806,[144.23076923],Actor_13,03-01-08-02-01-01-13.wav
-636.1288,52.66185,4.7402005,2313.1149144590945,2091.121676258787,0.07239708533653846,0.58930814,0.0037471647,[133.92857143],Actor_13,03-01-08-02-01-02-13.wav
-564.3277,45.474575,-1.4744614,2361.4232057655504,2115.988446126192,0.07427455357142858,0.55958205,0.0076049613,[133.92857143],Actor_13,03-01-08-02-02-01-13.wav
-573.5387,45.797825,-1.2242129,2402.469901948584,2087.242245094541,0.0830078125,0.567041,0.008015065,[110.29411765],Actor_13,03-01-08-02-02-02-13.wav
-750.53754,37.824123,5.9188433,2110.2555081126166,1587.6412045224652,0.07421427035550458,0.4005972,0.0011606091,[125.],Actor_14,03-01-01-01-01-01-14.wav
-746.4141,37.44735,6.054514,2370.6298983238753,1731.6151024313733,0.07744140625,0.43365702,0.0010759964,[144.23076923],Actor_14,03-01-01-01-01-02-14.wav
-723.2155,35.4538,3.1778357,2382.0222249438916,1747.8443105484098,0.09526411983944955,0.43356118,0.0015324582,[187.5],Actor_14,03-01-01-01-02-01-14.wav
-718.3019,39.17937,3.8286567,2195.6515433732256,1598.7370294667992,0.09312220982142858,0.3923546,0.001650113,[208.33333333],Actor_14,03-01-01-01-02-02-14.wav
-701.7233,33.595974,-0.032377705,1859.944841296232,1507.9210477916426,0.06699469150641026,0.32582253,0.0016692037,[208.33333333],Actor_14,03-01-02-01-01-01-14.wav
-770.2506,34.366596,5.497541,2306.742996958463,1732.5158158934848,0.07232666015625,0.4227867,0.0009787718,[117.1875],Actor_14,03-01-02-01-01-02-14.wav
-709.53345,22.024387,6.965181,2201.0286989352094,1593.0785334206498,0.0932434652453271,0.37062767,0.0017440656,[117.1875],Actor_14,03-01-02-01-02-01-14.wav
-717.2892,28.277077,3.901727,2228.1294509013765,1688.5709577077662,0.08269708806818182,0.3880679,0.0019129352,[125.],Actor_14,03-01-02-01-02-02-14.wav
-771.0659,38.24377,5.999295,2249.698741888165,1645.4002616646299,0.08711986699380166,0.40115723,0.0005628721,[104.16666667],Actor_14,03-01-02-02-01-01-14.wav
-763.0199,28.91482,3.8398433,2196.3342749639,1637.4773513309844,0.08684202100409837,0.3714278,0.0008046967,[170.45454545],Actor_14,03-01-02-02-01-02-14.wav
-769.395,37.530197,5.2399015,2346.602560285019,1748.5411881312623,0.0982822516025641,0.42274097,0.00093006965,[110.29411765],Actor_14,03-01-02-02-02-01-14.wav
-736.00024,33.867283,6.3363085,2035.9127654664446,1505.1127581848054,0.09853350105932203,0.34176078,0.0014560494,[187.5],Actor_14,03-01-02-02-02-02-14.wav
-527.3412,22.159979,-15.601392,2681.266620211789,1998.250001529845,0.14105014143318967,0.49809378,0.010550238,[125.],Actor_14,03-01-03-01-01-01-14.wav
-547.88324,26.092825,-14.788751,2136.4379878065192,1554.66038562581,0.10420346467391305,0.3721072,0.010171737,[125.],Actor_14,03-01-03-01-01-02-14.wav
-590.5144,22.830826,-10.122144,2605.9484482681646,1740.278472915459,0.1443395882009346,0.4324375,0.0062208166,[125.],Actor_14,03-01-03-01-02-01-14.wav
-588.402,22.841473,-10.678364,2055.0157219895004,1483.9529681072659,0.10943323537844037,0.33903366,0.006932647,[110.29411765],Actor_14,03-01-03-01-02-02-14.wav
-442.2313,11.361155,-33.653755,2337.3275546044706,1574.8007414106796,0.150340969279661,0.39195967,0.025191115,[170.45454545],Actor_14,03-01-03-02-01-01-14.wav
-451.16714,10.650468,-31.365372,2378.2678201202216,1603.1434732569255,0.1556824252136752,0.40438417,0.020575866,[125.],Actor_14,03-01-03-02-01-02-14.wav
-438.35587,3.6720693,-41.37748,2503.3812373131727,1684.494646033523,0.16425374348958333,0.39618546,0.029026413,[98.68421053],Actor_14,03-01-03-02-02-01-14.wav
-460.705,6.803506,-32.861427,2387.4119318322114,1582.5978364055418,0.17481303418803418,0.35405776,0.025777401,[98.68421053],Actor_14,03-01-03-02-02-02-14.wav
-695.1698,42.690857,11.002328,2332.3678774567684,1751.903162328758,0.11529280181623931,0.43780327,0.0016616854,[144.23076923],Actor_14,03-01-04-01-01-01-14.wav
-696.1104,42.738064,4.500578,2143.7455818727617,1684.7960295852567,0.081629390210177,0.4352238,0.002339611,[156.25],Actor_14,03-01-04-01-01-02-14.wav
-672.53906,30.96245,4.7056775,2688.611167035955,1863.4376242022174,0.15729137859513273,0.49043968,0.0017227829,[110.29411765],Actor_14,03-01-04-01-02-01-14.wav
-664.36163,38.79529,9.408818,2666.3537462038485,1934.8554473387537,0.15050499718468469,0.50089574,0.0024044954,[117.1875],Actor_14,03-01-04-01-02-02-14.wav
-607.84454,26.397125,-4.272685,2855.9682810740005,1942.4752159654545,0.12036738119834711,0.5298458,0.0033373984,[110.29411765],Actor_14,03-01-04-02-01-01-14.wav
-666.4862,36.028927,-3.5927055,2284.2660207506096,1657.3018169266202,0.12086447010869565,0.4233724,0.0021076007,[125.],Actor_14,03-01-04-02-01-02-14.wav
-599.4026,30.505768,-6.707441,2588.6789331847385,1848.7108910823868,0.13612432065217392,0.48049563,0.004360061,[170.45454545],Actor_14,03-01-04-02-02-01-14.wav
-568.24316,26.263027,-15.573665,2481.037099544657,1735.3338447479384,0.15727058785860656,0.41121912,0.006451928,[117.1875],Actor_14,03-01-04-02-02-02-14.wav
-587.4199,24.398016,-5.623074,2666.8328745444214,1865.4798217379139,0.12816734651548672,0.5061378,0.0055688224,[117.1875],Actor_14,03-01-05-01-01-01-14.wav
-568.4696,27.248499,-7.456724,2142.8366464050046,1625.8194465849704,0.11228364089439655,0.40888503,0.007018009,[117.1875],Actor_14,03-01-05-01-01-02-14.wav
-544.653,21.143576,-9.394001,2371.9030452306947,1622.7643055046308,0.14797008547008547,0.40321273,0.008501211,[156.25],Actor_14,03-01-05-01-02-01-14.wav
-540.5997,23.674856,-14.107318,2482.6606153258394,1701.6512105897827,0.15992811859631148,0.41669932,0.008893687,[133.92857143],Actor_14,03-01-05-01-02-02-14.wav
-363.84735,21.537672,-31.39201,2256.5032338828946,1556.6503710073082,0.1671926014458955,0.3999051,0.04973908,[156.25],Actor_14,03-01-05-02-01-01-14.wav
-389.14404,17.12851,-31.933819,2360.7018892969836,1600.3452386564845,0.17522525091240876,0.41120663,0.03592603,[125.],Actor_14,03-01-05-02-01-02-14.wav
-364.7571,13.409082,-35.696064,2373.8539148573836,1660.557458036093,0.14493380248091603,0.41123056,0.04948223,[110.29411765],Actor_14,03-01-05-02-02-01-14.wav
-414.34708,19.273483,-23.748365,2715.4245635746124,1838.3861192693378,0.1758980129076087,0.5047288,0.03481272,[110.29411765],Actor_14,03-01-05-02-02-02-14.wav
-700.92365,34.49193,8.726778,2297.954676984502,1697.4601833574882,0.12301463001179246,0.39925158,0.0014957212,[144.23076923],Actor_14,03-01-06-01-01-01-14.wav
-655.02625,29.55534,-0.56010246,2562.4739644735755,1825.445325360015,0.15997750418526785,0.4298182,0.0018424934,[133.92857143],Actor_14,03-01-06-01-01-02-14.wav
-678.81946,33.66754,5.697747,2936.9563403973566,2092.0597764487325,0.1318912146226415,0.49549472,0.0021711455,[110.29411765],Actor_14,03-01-06-01-02-01-14.wav
-637.9223,28.074497,-3.969105,2641.4582024958936,1840.595272098451,0.14895341981132076,0.4420442,0.0030646785,[85.22727273],Actor_14,03-01-06-01-02-02-14.wav
-423.95422,1.2809904,-35.099854,2393.1605173395506,1504.2199911126645,0.1818202756485849,0.3333713,0.03420511,[156.25],Actor_14,03-01-06-02-01-01-14.wav
-421.73886,3.153963,-32.693314,2457.0511115447325,1632.057517685149,0.1966084988317757,0.36786216,0.03323636,[117.1875],Actor_14,03-01-06-02-01-02-14.wav
-491.21463,7.222671,-28.419514,2421.2534839454465,1585.4163582281624,0.1670809659090909,0.35924497,0.016731877,[133.92857143],Actor_14,03-01-06-02-02-01-14.wav
-472.46805,5.394678,-32.835396,2422.5224936425475,1560.3375358786138,0.19299652379587157,0.33973446,0.020155884,[125.],Actor_14,03-01-06-02-02-02-14.wav
-578.3295,24.247066,-4.98287,2672.766167685461,1827.4332860680356,0.14136569782838984,0.44763303,0.0045451764,[133.92857143],Actor_14,03-01-07-01-01-01-14.wav
-643.5294,37.637787,-7.0911374,2096.488842877327,1598.0626604598788,0.07878460800438597,0.39955083,0.003456067,[125.],Actor_14,03-01-07-01-01-02-14.wav
-647.87787,30.883238,3.3591552,2448.369325232608,1692.174050379463,0.13745325854700854,0.42372754,0.0030803005,[133.92857143],Actor_14,03-01-07-01-02-01-14.wav
-553.5713,34.770416,-2.4021146,2345.944452703097,1694.2557714386312,0.14240432997881355,0.4233913,0.0069907857,[187.5],Actor_14,03-01-07-01-02-02-14.wav
-503.49423,19.121311,-13.113313,2578.723031310767,1685.2390040385162,0.20387317288306453,0.36178884,0.009087703,[187.5],Actor_14,03-01-07-02-01-01-14.wav
-594.51294,26.90444,-7.6405215,2471.5487424315497,1735.6820131666152,0.15993088942307693,0.40318555,0.004136043,[125.],Actor_14,03-01-07-02-01-02-14.wav
-590.90485,32.887646,1.2707645,2411.9765156859385,1640.6209226552162,0.1852241847826087,0.40833542,0.0038113345,[187.5],Actor_14,03-01-07-02-02-01-14.wav
-581.3692,29.946787,-10.258387,2183.962235179803,1573.0270414634913,0.10646582851890757,0.35808215,0.008382471,[156.25],Actor_14,03-01-07-02-02-02-14.wav
-669.9147,31.983065,-4.354927,2269.9969319820934,1628.7674906281316,0.09717225191885964,0.4278769,0.0019907549,[125.],Actor_14,03-01-08-01-01-01-14.wav
-654.24835,31.602545,-7.1705146,2199.635042840794,1586.4791885828402,0.09341866629464286,0.41702142,0.002267474,[133.92857143],Actor_14,03-01-08-01-01-02-14.wav
-657.46875,27.578506,-2.4484208,2425.9469562745508,1702.4471971739977,0.12134997679455446,0.45144835,0.002507437,[133.92857143],Actor_14,03-01-08-01-02-01-14.wav
-640.9216,29.310331,-6.0192904,2269.987281007979,1622.0764722712545,0.10185828575721154,0.41753626,0.0029529894,[156.25],Actor_14,03-01-08-01-02-02-14.wav
-629.83997,40.64616,-7.957788,2386.1040191232814,1743.1246404654948,0.11412109375,0.48927832,0.0034323686,[144.23076923],Actor_14,03-01-08-02-01-01-14.wav
-579.991,33.77712,-15.953107,1928.3720622367196,1418.1535049948852,0.10363348599137931,0.35371807,0.007505429,[125.],Actor_14,03-01-08-02-01-02-14.wav
-581.33405,27.627258,-10.222929,2249.660590003927,1543.5372035310404,0.15134193157327586,0.39967486,0.0048561706,[234.375],Actor_14,03-01-08-02-02-01-14.wav
-610.2702,26.554798,-1.0813208,2469.120460353066,1627.3952834887166,0.16311932425213677,0.43498072,0.0040336065,[208.33333333],Actor_14,03-01-08-02-02-02-14.wav
-623.51306,64.312935,-5.5981483,2104.696213269284,1911.9418721616055,0.08933704304245282,0.5493806,0.0045108395,[156.25],Actor_15,03-01-01-01-01-01-15.wav
-640.86926,67.12726,-0.5252525,2018.4226411147333,1979.6444064842563,0.07486979166666667,0.558454,0.0037127065,[144.23076923],Actor_15,03-01-01-01-01-02-15.wav
-626.3081,73.01483,-0.022232214,1828.9530768805607,1945.0409368879878,0.07753725405092593,0.5446086,0.004475017,[117.1875],Actor_15,03-01-01-01-02-01-15.wav
-624.2016,68.28124,0.6335598,1919.7954056790265,1946.051749660958,0.0822366019275701,0.51925576,0.0044340664,[110.29411765],Actor_15,03-01-01-01-02-02-15.wav
-642.8915,76.70897,2.8097093,1868.6980021609268,1899.2003968554034,0.08003016880580358,0.5269917,0.0026721384,[133.92857143],Actor_15,03-01-02-01-01-01-15.wav
-637.43036,65.46895,1.8367369,2172.194037353278,1925.1106923127495,0.10493687220982142,0.49480566,0.003005859,[125.],Actor_15,03-01-02-01-01-02-15.wav
-597.9941,69.71117,-3.5992427,1803.9792184162675,1636.8957613806938,0.13269147302350429,0.51955813,0.0036326717,[156.25],Actor_15,03-01-02-01-02-01-15.wav
-635.7861,68.88926,4.162477,2107.5404086445938,1974.1363327335744,0.10137067522321429,0.5452326,0.0032869366,[187.5],Actor_15,03-01-02-01-02-02-15.wav
-637.81287,70.385284,3.5536711,1999.971330713562,1967.322235016963,0.08288468070652173,0.53797525,0.0032700629,[125.],Actor_15,03-01-02-02-01-01-15.wav
-628.49023,74.757454,5.8178215,1682.287069148915,1850.8827826804616,0.07207687762605042,0.5284567,0.0032983413,[187.5],Actor_15,03-01-02-02-01-02-15.wav
-605.29034,80.261444,7.7662005,1689.1875921390376,1754.3961843625216,0.08069635206653226,0.50031126,0.004083812,[125.],Actor_15,03-01-02-02-02-01-15.wav
-617.24567,67.15842,7.2816486,1849.388500966843,1817.6116376989605,0.09394444828539823,0.5102741,0.003319818,[187.5],Actor_15,03-01-02-02-02-02-15.wav
-601.386,63.37819,-11.576044,2082.5002430666364,1923.0522430003043,0.08287091121495327,0.56491065,0.0054330453,[156.25],Actor_15,03-01-03-01-01-01-15.wav
-583.8844,62.775753,-7.4725957,1803.1059952519988,1835.6399850966598,0.0747256324404762,0.5539984,0.0064601423,[170.45454545],Actor_15,03-01-03-01-01-02-15.wav
-596.15765,65.06439,-9.596959,1882.1308017976053,1858.989096229901,0.09367094494047619,0.48224556,0.0051721483,[125.],Actor_15,03-01-03-01-02-01-15.wav
-583.47314,61.66631,-9.084521,2043.9373838250706,1911.975162159375,0.09903519241898148,0.5153316,0.006391766,[125.],Actor_15,03-01-03-01-02-02-15.wav
-519.68475,44.940113,-1.7463061,1779.916778608431,1808.8928766394843,0.09823172433035714,0.5039423,0.014336864,[156.25],Actor_15,03-01-03-02-01-01-15.wav
-522.8886,55.688087,-14.112874,1974.4982722607642,1905.1816010694552,0.09429651662844037,0.5008758,0.010569995,[133.92857143],Actor_15,03-01-03-02-01-02-15.wav
-486.66843,50.88611,-12.724244,1982.3887218342304,1863.4725844357338,0.10656020220588236,0.47557554,0.013069023,[104.16666667],Actor_15,03-01-03-02-02-01-15.wav
-551.79254,48.730026,-13.335643,2311.258552886476,1912.4712838056762,0.1268978478773585,0.5174958,0.009864007,[85.22727273],Actor_15,03-01-03-02-02-02-15.wav
-604.86804,62.379963,-3.7414987,1934.9808329318214,1925.7846675262117,0.07824041193181819,0.47036096,0.0051436718,[98.68421053],Actor_15,03-01-04-01-01-01-15.wav
-650.16437,66.01325,1.3579175,1668.661753280915,1956.1010968129804,0.060293344350961536,0.52921474,0.0036723535,[156.25],Actor_15,03-01-04-01-01-02-15.wav
-608.6479,59.319393,-2.0785012,1941.7963480222932,2010.2397026583421,0.08099834735576923,0.5140505,0.004696061,[125.],Actor_15,03-01-04-01-02-01-15.wav
-608.2822,72.69158,-2.837476,1681.3374717959625,1827.5085674268944,0.08312297317216981,0.47453055,0.0041449415,[125.],Actor_15,03-01-04-01-02-02-15.wav
-557.3874,53.442307,-1.9752153,1666.507955403599,1690.6462681004152,0.06871966019417476,0.5316426,0.008440598,[187.5],Actor_15,03-01-04-02-01-01-15.wav
-551.74976,51.51467,-3.1935503,1718.5639777921906,1831.2312419131079,0.05919611565420561,0.545643,0.008519647,[98.68421053],Actor_15,03-01-04-02-01-02-15.wav
-580.5909,50.393906,-11.763658,2260.9200938783647,1945.4942403145583,0.11526956644144144,0.4768389,0.0059944475,[98.68421053],Actor_15,03-01-04-02-02-01-15.wav
-586.46497,60.999535,-4.7924876,1717.2285603446828,1719.240215419222,0.07990180121527778,0.56379545,0.006962311,[208.33333333],Actor_15,03-01-04-02-02-02-15.wav
-517.66174,49.071712,-7.922835,2076.537666183177,1891.2267322662099,0.09709515487938597,0.4980675,0.009628444,[125.],Actor_15,03-01-05-01-01-01-15.wav
-502.8248,46.221516,-11.16158,2160.197982947018,1997.6945348060806,0.08492204784292036,0.53408223,0.014551378,[187.5],Actor_15,03-01-05-01-01-02-15.wav
-535.1887,56.388836,-10.531017,1880.6188489802441,1781.6181800099644,0.09308492726293104,0.5274208,0.010884532,[187.5],Actor_15,03-01-05-01-02-01-15.wav
-493.15564,39.00025,-10.337494,2231.260270588481,2034.6971804622979,0.10745706644144144,0.52896607,0.017615039,[98.68421053],Actor_15,03-01-05-01-02-02-15.wav
-468.21066,31.334038,-14.220521,2642.7979124651515,1934.6463637636493,0.0821632179054054,0.5191818,0.02110467,[187.5],Actor_15,03-01-05-02-01-01-15.wav
-440.6755,40.124874,-13.71414,2284.630809515623,1919.1147628360948,0.10586104433760683,0.4860605,0.025496278,[117.1875],Actor_15,03-01-05-02-01-02-15.wav
-483.33292,42.28187,-7.701275,2049.441866471756,1915.872323792847,0.1097244122706422,0.5419655,0.016639981,[187.5],Actor_15,03-01-05-02-02-01-15.wav
-422.87088,32.041946,-11.41933,2230.9654335560335,1896.184169490431,0.13173223174778761,0.4630539,0.030130401,[93.75],Actor_15,03-01-05-02-02-02-15.wav
-597.8563,56.003685,3.1960802,1527.7895880735111,1736.756057837577,0.05871112530048077,0.56111187,0.006139766,[110.29411765],Actor_15,03-01-06-01-01-01-15.wav
-570.3472,57.68674,-0.12729,1882.2578063082462,1925.9889203177263,0.07699819711538461,0.51590955,0.006845616,[187.5],Actor_15,03-01-06-01-01-02-15.wav
-577.80646,52.666622,6.6646943,1965.2730301449615,1987.3446047639918,0.07387742718446602,0.5798468,0.006762807,[85.22727273],Actor_15,03-01-06-01-02-01-15.wav
-528.3938,45.790653,-6.3856845,2368.2581831134225,1923.7252768962596,0.17120361328125,0.5128911,0.0064328406,[85.22727273],Actor_15,03-01-06-01-02-02-15.wav
-500.00928,44.07122,-3.2228725,1760.3358731125818,1924.135779982095,0.0691592261904762,0.5275816,0.016159927,[117.1875],Actor_15,03-01-06-02-01-01-15.wav
-449.58447,30.801668,-4.5462785,1992.878371651585,1945.9030032946607,0.10348426748853211,0.5184832,0.022760734,[110.29411765],Actor_15,03-01-06-02-01-02-15.wav
-514.64545,44.250874,-4.1469793,1803.3635500500093,1717.7933944199801,0.11669921875,0.54989487,0.012145848,[78.125],Actor_15,03-01-06-02-02-01-15.wav
-481.91513,37.069332,-12.741251,2189.7561545348303,1929.3251023573134,0.118896484375,0.4731597,0.0183583,[125.],Actor_15,03-01-06-02-02-02-15.wav
-562.956,64.9721,-9.49187,2105.742281276416,1815.5344758224253,0.10497629540598291,0.45627373,0.00532116,[133.92857143],Actor_15,03-01-07-01-01-01-15.wav
-576.58356,68.07073,-20.849773,2173.5204607261308,1793.8065824002736,0.12622498629385964,0.4755353,0.004089067,[110.29411765],Actor_15,03-01-07-01-01-02-15.wav
-575.246,70.43152,-11.302046,1966.3985359460523,1765.647446172206,0.11749320652173913,0.46667454,0.0053275996,[133.92857143],Actor_15,03-01-07-01-02-01-15.wav
-540.3917,61.18754,-6.492517,1909.2477862366623,1787.5223250304289,0.10470199584960938,0.4475025,0.007988483,[110.29411765],Actor_15,03-01-07-01-02-02-15.wav
-518.5004,50.05858,-11.434421,2060.6274195924448,1863.224422293536,0.10822164601293104,0.5126612,0.008533658,[117.1875],Actor_15,03-01-07-02-01-01-15.wav
-543.8568,76.29566,-7.341809,1563.2697497616323,1709.6765733423952,0.06961692954009434,0.5224773,0.0065607023,[98.68421053],Actor_15,03-01-07-02-01-02-15.wav
-531.37134,59.691216,-13.39386,1536.3139120432538,1550.821517369167,0.0845477764423077,0.532638,0.010296309,[125.],Actor_15,03-01-07-02-02-01-15.wav
-538.9507,54.52971,-7.089465,1973.9102545996066,1878.888138343819,0.10172824684633028,0.47743776,0.008698957,[170.45454545],Actor_15,03-01-07-02-02-02-15.wav
-565.58167,73.38922,-12.605331,1533.3446602364613,1605.9239587871957,0.0757092927631579,0.5112008,0.007019647,[117.1875],Actor_15,03-01-08-01-01-01-15.wav
-573.05286,58.117954,-7.0121937,1942.570176060777,1923.581055896052,0.07276746961805555,0.4911352,0.006511887,[133.92857143],Actor_15,03-01-08-01-01-02-15.wav
-575.4016,60.282757,-10.526387,2123.513666178892,1882.9592343225338,0.11992355872844827,0.5056798,0.0055949604,[133.92857143],Actor_15,03-01-08-01-02-01-15.wav
-599.2474,70.08022,-0.059101086,1845.1951105070993,1906.8880799665171,0.07864091981132075,0.48826623,0.0058639706,[144.23076923],Actor_15,03-01-08-01-02-02-15.wav
-520.2088,49.37116,-2.6977608,1970.8418468092807,1980.9141646432663,0.07133512676886793,0.47994754,0.01452053,[85.22727273],Actor_15,03-01-08-02-01-01-15.wav
-553.6649,56.530815,-5.6968737,1851.1154231622431,1927.7232362302743,0.0702655498798077,0.54554445,0.008850669,[110.29411765],Actor_15,03-01-08-02-01-02-15.wav
-603.1993,68.94702,-1.087136,1828.3434590812533,1917.1177874413106,0.08111753558168316,0.5274265,0.006031469,[89.28571429],Actor_15,03-01-08-02-02-01-15.wav
-541.69763,59.682465,-5.469797,2041.8714758983751,1919.781737545188,0.09996279761904762,0.47438598,0.008480136,[125.],Actor_15,03-01-08-02-02-02-15.wav
-648.7973,53.527096,4.7377563,1924.057953891899,1517.7244801228362,0.0861545138888889,0.3844067,0.0029914384,[117.1875],Actor_16,03-01-01-01-01-01-16.wav
-657.6903,53.788635,4.3551903,1991.3591316568104,1579.333395887229,0.08801999866452992,0.39494127,0.003191814,[110.29411765],Actor_16,03-01-01-01-01-02-16.wav
-619.10345,46.95272,1.9751365,2291.075417120141,1812.576795323801,0.11250777793141593,0.4236425,0.0046864566,[156.25],Actor_16,03-01-01-01-02-01-16.wav
-631.11664,41.937237,4.086884,2246.4878790775265,1581.8643324598565,0.11363438197544642,0.38832006,0.0043566814,[104.16666667],Actor_16,03-01-01-01-02-02-16.wav
-694.9358,51.123314,2.0580454,1803.2510443284777,1433.3229420043067,0.08204808728448276,0.33478266,0.0023382998,[125.],Actor_16,03-01-02-01-01-01-16.wav
-635.36456,50.97968,4.734729,1790.4393413124862,1467.1234067824887,0.09515027763429752,0.3089854,0.003335406,[110.29411765],Actor_16,03-01-02-01-01-02-16.wav
-659.76544,41.453583,7.4448676,2225.5625801876645,1720.5143169538867,0.09975709033613446,0.396597,0.0030710392,[170.45454545],Actor_16,03-01-02-01-02-01-16.wav
-630.204,39.802483,5.94568,2230.1644662675653,1604.1721103724267,0.11606233016304347,0.3799326,0.0039511686,[156.25],Actor_16,03-01-02-01-02-02-16.wav
-641.3595,45.603207,0.31582323,2334.4693020842747,1833.9617963540943,0.10126388171487603,0.4340585,0.0031879928,[117.1875],Actor_16,03-01-02-02-01-01-16.wav
-602.3254,50.17855,-2.0041833,2274.227852152795,1778.900081028782,0.09581731980846774,0.41413227,0.005305007,[110.29411765],Actor_16,03-01-02-02-01-02-16.wav
-661.3077,43.564495,3.9049125,1921.792510420243,1480.1774028463904,0.10860770089285714,0.34318832,0.0028952158,[170.45454545],Actor_16,03-01-02-02-02-01-16.wav
-660.1845,46.846943,2.6276846,2299.617699772533,1721.1350932186804,0.10697052258403361,0.39584205,0.0030387703,[156.25],Actor_16,03-01-02-02-02-02-16.wav
-583.44995,32.861732,-10.094969,2140.343465474972,1534.0867689334796,0.10106159078663793,0.3388924,0.0071449927,[133.92857143],Actor_16,03-01-03-01-01-01-16.wav
-556.9252,32.798023,-5.286298,2614.08075836729,1921.1475498080604,0.11336616847826086,0.43559474,0.0082600005,[110.29411765],Actor_16,03-01-03-01-01-02-16.wav
-568.90936,36.344112,-5.406887,2564.73022690782,2023.8490447696056,0.11883179754273504,0.39882258,0.00695967,[170.45454545],Actor_16,03-01-03-01-02-01-16.wav
-573.1342,31.848577,-8.543807,2128.5527057415443,1515.4913011314607,0.11616423233695652,0.36544016,0.007333848,[98.68421053],Actor_16,03-01-03-01-02-02-16.wav
-524.8079,29.832396,-13.618105,2154.104099756036,1590.8276302544084,0.1121433064088983,0.36308852,0.012000348,[110.29411765],Actor_16,03-01-03-02-01-01-16.wav
-444.7624,23.61321,-14.835466,2637.4390674833408,1940.5542434332663,0.14977591378348215,0.46614048,0.020636378,[125.],Actor_16,03-01-03-02-01-02-16.wav
